dataset,fold,score_set,method,stage,features,scores,lookahead,psl_calibration_method,psl_optimization_metric,brier_score_loss_train,brier_score_loss_test,roc_auc_score_train,roc_auc_score_test,constrained_precision_train,constrained_precision_test,expected_entropy_train,expected_entropy_test,accuracy_score_y_pred_train,accuracy_score_y_pred_test,accuracy_score_y_bal_train,accuracy_score_y_bal_test,f1_score_y_pred_train,f1_score_y_pred_test,f1_score_y_bal_train,f1_score_y_bal_test,precision_score_y_pred_train,precision_score_y_pred_test,precision_score_y_bal_train,precision_score_y_bal_test,recall_score_y_pred_train,recall_score_y_pred_test,recall_score_y_bal_train,recall_score_y_bal_test,balanced_accuracy_score_y_pred_train,balanced_accuracy_score_y_pred_test,balanced_accuracy_score_y_bal_train,balanced_accuracy_score_y_bal_test
heart,25,"[-3, -2, -1, 1, 2, 3]",PSL,10,"[6, 15, 3, 0, 11, 1, 12, 14, 9, 5]","[3, 3, -2, -1, 1, 1, 1, 2, -2, 1]",2,isotonic,accuracy,0.1577596756091379,0.1958450517559817,0.8144705761528191,0.8057834290401968,0.4810810810810811,0.5,0.7036864259171028,0.6756098489678265,0.797979797979798,0.7171717171717171,0.797979797979798,0.7171717171717171,0.7647058823529411,0.72,0.7647058823529411,0.72,0.8227848101265823,0.6666666666666666,0.8227848101265823,0.6666666666666666,0.7142857142857143,0.782608695652174,0.7142857142857143,0.782608695652174,0.7917222963951935,0.72149302707137,0.7917222963951935,0.72149302707137
heart,25,"[-3, -2, -1, 1, 2, 3]",PSL,11,"[6, 15, 3, 0, 11, 1, 12, 14, 9, 5, 7]","[3, 3, -2, -1, 1, 1, 1, 2, -2, 1, -1]",2,isotonic,accuracy,0.1528102975929063,0.1912708559561381,0.8120057512580876,0.7984003281378179,0.46875,0.4842105263157895,0.6906804407562313,0.6702034318862525,0.8080808080808081,0.7474747474747475,0.8080808080808081,0.7474747474747475,0.7710843373493976,0.7422680412371134,0.7710843373493976,0.7422680412371134,0.8533333333333334,0.7058823529411765,0.8533333333333334,0.7058823529411765,0.7032967032967034,0.782608695652174,0.7032967032967034,0.782608695652174,0.8002464824894732,0.7497949138638228,0.8002464824894732,0.7497949138638228
heart,25,"[-3, -2, -1, 1, 2, 3]",PSL,12,"[6, 15, 3, 0, 11, 1, 12, 14, 9, 5, 7, 8]","[3, 3, -2, -1, 1, 1, 1, 2, -2, 1, -1, -1]",2,isotonic,accuracy,0.1556318523079931,0.2083536873917575,0.8182705145321968,0.7797374897456932,0.5214723926380368,0.5057471264367817,0.696421402797099,0.6761291018499304,0.797979797979798,0.6868686868686869,0.797979797979798,0.6868686868686869,0.7674418604651162,0.6990291262135923,0.7674418604651162,0.6990291262135923,0.8148148148148148,0.631578947368421,0.8148148148148148,0.631578947368421,0.7252747252747253,0.782608695652174,0.7252747252747253,0.782608695652174,0.7925439046934374,0.6931911402789172,0.7925439046934374,0.6931911402789172
heart,25,"[-3, -2, -1, 1, 2, 3]",PSL,13,"[6, 15, 3, 0, 11, 1, 12, 14, 9, 5, 7, 8, 4]","[3, 3, -2, -1, 1, 1, 1, 2, -2, 1, -1, -1, 1]",2,isotonic,accuracy,0.1521283243505465,0.2119741027985047,0.8211461435760502,0.7688679245283018,0.4666666666666667,0.4842105263157895,0.6869047738511868,0.6499895460699151,0.8080808080808081,0.7070707070707071,0.8080808080808081,0.7070707070707071,0.7738095238095237,0.7010309278350515,0.7738095238095237,0.7010309278350515,0.8441558441558441,0.6666666666666666,0.8441558441558441,0.6666666666666666,0.7142857142857143,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.801068090787717,0.7091878589007383,0.801068090787717,0.7091878589007383
heart,25,"[-3, -2, -1, 1, 2, 3]",PSL,14,"[6, 15, 3, 0, 11, 1, 12, 14, 9, 5, 7, 8, 4, 2]","[3, 3, -2, -1, 1, 1, 1, 2, -2, 1, -1, -1, 1, 1]",2,isotonic,accuracy,0.1558380737750656,0.228747533405098,0.8167299989729896,0.781788351107465,0.5088757396449705,0.5111111111111111,0.7030641169430801,0.668838081021122,0.803030303030303,0.6767676767676768,0.803030303030303,0.6767676767676768,0.7692307692307692,0.68,0.7692307692307692,0.68,0.8333333333333334,0.6296296296296297,0.8333333333333334,0.6296296296296297,0.7142857142857143,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.7963951935914553,0.6808859721082854,0.7963951935914553,0.6808859721082854
heart,25,"[-3, -2, -1, 1, 2, 3]",PSL,15,"[6, 15, 3, 0, 11, 1, 12, 14, 9, 5, 7, 8, 4, 2, 10]","[3, 3, -2, -1, 1, 1, 1, 2, -2, 1, -1, -1, 1, 1, -1]",2,isotonic,accuracy,0.1564620498187529,0.2160469961766705,0.8210434425387696,0.7692780968006563,0.4666666666666667,0.4842105263157895,0.7010421937795119,0.6749966340016178,0.797979797979798,0.6767676767676768,0.797979797979798,0.6767676767676768,0.761904761904762,0.6666666666666666,0.761904761904762,0.6666666666666666,0.8311688311688312,0.64,0.8311688311688312,0.64,0.7032967032967034,0.6956521739130435,0.7032967032967034,0.6956521739130435,0.7909006880969498,0.6780147662018048,0.7909006880969498,0.6780147662018048
heart,25,"[-3, -2, -1, 1, 2, 3]",PSL,16,"[6, 15, 3, 0, 11, 1, 12, 14, 9, 5, 7, 8, 4, 2, 10, 13]","[3, 3, -2, -1, 1, 1, 1, 2, -2, 1, -1, -1, 1, 1, -1, 1]",2,isotonic,accuracy,0.1583879829611399,0.2117241090288498,0.8227893601725378,0.7735849056603773,0.4814814814814814,0.4893617021276595,0.6979428860807648,0.6727942726037364,0.7828282828282829,0.6767676767676768,0.7828282828282829,0.6767676767676768,0.732919254658385,0.6444444444444444,0.732919254658385,0.6444444444444444,0.8428571428571429,0.6590909090909091,0.8428571428571429,0.6590909090909091,0.6483516483516484,0.6304347826086957,0.6483516483516484,0.6304347826086957,0.7727739550169457,0.6737079573420837,0.7727739550169457,0.6737079573420837
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,0,[],[],2,isotonic,expected_entropy,0.2490817263544535,0.2475512702785429,0.5,0.5,0.4696969696969697,0.4444444444444444,0.9973487979180452,0.9973487979180452,0.5303030303030303,0.5555555555555556,0.5303030303030303,0.5555555555555556,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,1,[14],[2],2,isotonic,expected_entropy,0.2103265548643699,0.2034210558124325,0.6728110599078342,0.6795454545454546,0.4696969696969697,0.4444444444444444,0.8798356861540402,0.8854758360083317,0.6868686868686869,0.7070707070707071,0.6868686868686869,0.7070707070707071,0.5694444444444444,0.5671641791044776,0.5694444444444444,0.5671641791044776,0.803921568627451,0.8260869565217391,0.803921568627451,0.8260869565217391,0.4408602150537634,0.4318181818181818,0.4408602150537634,0.4318181818181818,0.6728110599078341,0.6795454545454546,0.6728110599078341,0.6795454545454546
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,2,"[14, 12]","[2, 3]",2,isotonic,expected_entropy,0.1984852287223828,0.1891873130897553,0.7148489503328213,0.7597107438016528,0.4696969696969697,0.4444444444444444,0.8387131971438749,0.8431108362722906,0.702020202020202,0.7070707070707071,0.702020202020202,0.7070707070707071,0.5755395683453238,0.5396825396825397,0.5755395683453238,0.5396825396825397,0.8695652173913043,0.8947368421052632,0.8695652173913043,0.8947368421052632,0.4301075268817204,0.3863636363636363,0.4301075268817204,0.3863636363636363,0.6864823348694317,0.675,0.6864823348694317,0.675
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,3,"[14, 12, 6]","[2, 3, 1]",2,isotonic,expected_entropy,0.1921382157663289,0.1664549386637605,0.7464413722478238,0.828099173553719,0.5178571428571429,0.5454545454545454,0.8139333001078459,0.8112263515513725,0.7070707070707071,0.7777777777777778,0.7070707070707071,0.7777777777777778,0.6463414634146342,0.7317073170731707,0.6463414634146342,0.7317073170731707,0.7464788732394366,0.7894736842105263,0.7464788732394366,0.7894736842105263,0.5698924731182796,0.6818181818181818,0.5698924731182796,0.6818181818181818,0.6992319508448541,0.7681818181818181,0.6992319508448541,0.7681818181818181
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,4,"[14, 12, 6, 15]","[2, 3, 1, 2]",2,isotonic,expected_entropy,0.1864906540637671,0.1552427422073773,0.7623655913978495,0.8402892561983473,0.5141242937853108,0.5185185185185185,0.7880060267232298,0.7502486301028917,0.7171717171717171,0.8080808080808081,0.7171717171717171,0.8080808080808081,0.6455696202531646,0.7397260273972602,0.6455696202531646,0.7397260273972602,0.7846153846153846,0.9310344827586208,0.7846153846153846,0.9310344827586208,0.5483870967741935,0.6136363636363636,0.5483870967741935,0.6136363636363636,0.7075268817204301,0.7886363636363636,0.7075268817204301,0.7886363636363636
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,5,"[14, 12, 6, 15, 5]","[2, 3, 1, 2, 1]",2,isotonic,expected_entropy,0.180547454710644,0.1489478906782563,0.7719918074756784,0.859504132231405,0.5172413793103449,0.525,0.7585518839382063,0.7357874310864011,0.7171717171717171,0.8383838383838383,0.7171717171717171,0.8383838383838383,0.6744186046511628,0.794871794871795,0.6744186046511628,0.794871794871795,0.7341772151898734,0.9117647058823528,0.7341772151898734,0.9117647058823528,0.6236559139784946,0.7045454545454546,0.6236559139784946,0.7045454545454546,0.7118279569892474,0.825,0.7118279569892474,0.825
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,6,"[14, 12, 6, 15, 5, 11]","[2, 3, 1, 2, 1, 1]",2,isotonic,expected_entropy,0.1736545347656458,0.1657676156882506,0.7694828469022019,0.8167355371900826,0.5176470588235295,0.5454545454545454,0.7341297701637753,0.7564907339097524,0.7323232323232324,0.7676767676767676,0.7323232323232324,0.7676767676767676,0.6580645161290322,0.6567164179104478,0.6580645161290322,0.6567164179104478,0.8225806451612904,0.9565217391304348,0.8225806451612904,0.9565217391304348,0.5483870967741935,0.5,0.5483870967741935,0.5,0.7218125960061443,0.740909090909091,0.7218125960061443,0.740909090909091
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,7,"[14, 12, 6, 15, 5, 11, 8]","[2, 3, 1, 2, 1, 1, -1]",2,isotonic,expected_entropy,0.1720490952778032,0.1570303526146472,0.7844854070660522,0.8357438016528925,0.5477707006369427,0.5753424657534246,0.7300091162216354,0.7468197717176253,0.7373737373737373,0.7676767676767676,0.7373737373737373,0.7676767676767676,0.6578947368421052,0.6461538461538462,0.6578947368421052,0.6461538461538462,0.847457627118644,1.0,0.847457627118644,1.0,0.5376344086021505,0.4772727272727273,0.5376344086021505,0.4772727272727273,0.7259600614439323,0.7386363636363636,0.7259600614439323,0.7386363636363636
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,8,"[14, 12, 6, 15, 5, 11, 8, 1]","[2, 3, 1, 2, 1, 1, -1, 1]",2,isotonic,expected_entropy,0.1691522744258338,0.1592593970741505,0.7790578597030211,0.8528925619834711,0.54375,0.5675675675675675,0.7149218562698829,0.7209981683597753,0.7373737373737373,0.7272727272727273,0.7373737373737373,0.7272727272727273,0.6176470588235293,0.5573770491803279,0.6176470588235293,0.5573770491803279,0.9767441860465116,1.0,0.9767441860465116,1.0,0.4516129032258064,0.3863636363636363,0.4516129032258064,0.3863636363636363,0.7210445468509985,0.6931818181818181,0.7210445468509985,0.6931818181818181
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,9,"[14, 12, 6, 15, 5, 11, 8, 1, 0]","[2, 3, 1, 2, 1, 1, -1, 1, -1]",2,isotonic,expected_entropy,0.1745365138402117,0.1571207911041135,0.7695852534562212,0.881404958677686,0.5329341317365269,0.55,0.7313426609950406,0.7318243465122796,0.7222222222222222,0.7171717171717171,0.7222222222222222,0.7171717171717171,0.5864661654135339,0.5333333333333333,0.5864661654135339,0.5333333333333333,0.975,1.0,0.975,1.0,0.4193548387096774,0.3636363636363636,0.4193548387096774,0.3636363636363636,0.704915514592934,0.6818181818181819,0.704915514592934,0.6818181818181819
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,10,"[14, 12, 6, 15, 5, 11, 8, 1, 0, 3]","[2, 3, 1, 2, 1, 1, -1, 1, -1, 1]",2,isotonic,expected_entropy,0.170986453963281,0.1582549694728815,0.7795698924731183,0.8097107438016529,0.5555555555555556,0.5526315789473685,0.7267421419702329,0.7026057107845822,0.7373737373737373,0.7474747474747475,0.7373737373737373,0.7474747474747475,0.6231884057971014,0.6153846153846153,0.6231884057971014,0.6153846153846153,0.9555555555555556,0.9523809523809524,0.9555555555555556,0.9523809523809524,0.4623655913978494,0.4545454545454545,0.4623655913978494,0.4545454545454545,0.7216589861751151,0.7181818181818181,0.7216589861751151,0.7181818181818181
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,11,"[14, 12, 6, 15, 5, 11, 8, 1, 0, 3, 4]","[2, 3, 1, 2, 1, 1, -1, 1, -1, 1, 1]",2,isotonic,expected_entropy,0.1749036538319453,0.1619670953002647,0.7773681515616999,0.812396694214876,0.546583850931677,0.5443037974683544,0.7354508511648022,0.7606079452860792,0.7272727272727273,0.7575757575757576,0.7272727272727273,0.7575757575757576,0.625,0.6363636363636365,0.625,0.6363636363636365,0.8823529411764706,0.9545454545454546,0.8823529411764706,0.9545454545454546,0.4838709677419355,0.4772727272727273,0.4838709677419355,0.4772727272727273,0.7133640552995392,0.7295454545454545,0.7133640552995392,0.7295454545454545
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,12,"[14, 12, 6, 15, 5, 11, 8, 1, 0, 3, 4, 2]","[2, 3, 1, 2, 1, 1, -1, 1, -1, 1, 1, 1]",2,isotonic,expected_entropy,0.1717859927761801,0.1782547792676536,0.7737327188940092,0.7601239669421488,0.5432098765432098,0.5443037974683544,0.7267971389779428,0.7468410591800724,0.7323232323232324,0.6868686868686869,0.7323232323232324,0.6868686868686869,0.6131386861313868,0.456140350877193,0.6131386861313868,0.456140350877193,0.9545454545454546,1.0,0.9545454545454546,1.0,0.4516129032258064,0.2954545454545454,0.4516129032258064,0.2954545454545454,0.7162826420890936,0.6477272727272727,0.7162826420890936,0.6477272727272727
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,13,"[14, 12, 6, 15, 5, 11, 8, 1, 0, 3, 4, 2, 10]","[2, 3, 1, 2, 1, 1, -1, 1, -1, 1, 1, 1, -1]",2,isotonic,expected_entropy,0.1747378005230924,0.1779272668429815,0.7635432667690732,0.8190082644628099,0.5174418604651163,0.6268656716417911,0.7321898791305581,0.7703934929609997,0.7272727272727273,0.6767676767676768,0.7272727272727273,0.6767676767676768,0.5970149253731343,0.4285714285714285,0.5970149253731343,0.4285714285714285,0.975609756097561,1.0,0.975609756097561,1.0,0.4301075268817204,0.2727272727272727,0.4301075268817204,0.2727272727272727,0.7102918586789555,0.6363636363636364,0.7102918586789555,0.6363636363636364
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,14,"[14, 12, 6, 15, 5, 11, 8, 1, 0, 3, 4, 2, 10, 9]","[2, 3, 1, 2, 1, 1, -1, 1, -1, 1, 1, 1, -1, -1]",2,isotonic,expected_entropy,0.1779310261806347,0.17015222833503,0.7682539682539683,0.8512396694214875,0.5301204819277109,0.6612903225806451,0.7433863485921401,0.7745270850603913,0.7121212121212122,0.6767676767676768,0.7121212121212122,0.7070707070707071,0.564885496183206,0.4285714285714285,0.6013986013986014,0.5084745762711864,0.9736842105263158,1.0,0.86,1.0,0.3978494623655914,0.2727272727272727,0.4623655913978494,0.3409090909090909,0.694162826420891,0.6363636363636364,0.6978494623655914,0.6704545454545454
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,15,"[14, 12, 6, 15, 5, 11, 8, 1, 0, 3, 4, 2, 10, 9, 7]","[2, 3, 1, 2, 1, 1, -1, 1, -1, 1, 1, 1, -1, -1, -1]",2,isotonic,expected_entropy,0.1799684380271379,0.1760697172222414,0.7568356374807987,0.8390495867768596,0.492063492063492,0.5915492957746479,0.750196360831673,0.7791810016817654,0.7121212121212122,0.6767676767676768,0.7121212121212122,0.6767676767676768,0.564885496183206,0.4285714285714285,0.564885496183206,0.4285714285714285,0.9736842105263158,1.0,0.9736842105263158,1.0,0.3978494623655914,0.2727272727272727,0.3978494623655914,0.2727272727272727,0.694162826420891,0.6363636363636364,0.694162826420891,0.6363636363636364
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,16,"[14, 12, 6, 15, 5, 11, 8, 1, 0, 3, 4, 2, 10, 9, 7, 13]","[2, 3, 1, 2, 1, 1, -1, 1, -1, 1, 1, 1, -1, -1, -1, 1]",2,isotonic,expected_entropy,0.1778194896890757,0.1662459512755936,0.7687660010240657,0.8611570247933885,0.5269461077844312,0.55,0.7426059775453745,0.7706559084110056,0.7171717171717171,0.7676767676767676,0.7171717171717171,0.7676767676767676,0.6315789473684211,0.6666666666666666,0.6315789473684211,0.6666666666666666,0.8135593220338984,0.92,0.8135593220338984,0.92,0.5161290322580645,0.5227272727272727,0.5161290322580645,0.5227272727272727,0.7056835637480798,0.7431818181818182,0.7056835637480798,0.7431818181818182
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,0,[],[],2,isotonic,constrained_precision,0.2490817263544535,0.2475512702785429,0.5,0.5,0.4696969696969697,0.4444444444444444,0.9973487979180452,0.9973487979180452,0.5303030303030303,0.5555555555555556,0.5303030303030303,0.5555555555555556,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,1,[9],[-3],2,isotonic,constrained_precision,0.2460955167345092,0.2431724336133247,0.5513056835637481,0.5636363636363636,0.4696969696969697,0.4444444444444444,0.9886433088821448,0.9879435593259634,0.5404040404040404,0.5454545454545454,0.5404040404040404,0.5454545454545454,0.5991189427312776,0.5871559633027523,0.5991189427312776,0.5871559633027523,0.5074626865671642,0.4923076923076923,0.5074626865671642,0.4923076923076923,0.7311827956989247,0.7272727272727273,0.7311827956989247,0.7272727272727273,0.5513056835637481,0.5636363636363637,0.5513056835637481,0.5636363636363637
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,2,"[9, 14]","[-3, 2]",2,isotonic,constrained_precision,0.2156413514059604,0.2172107431606846,0.6820788530465949,0.681611570247934,0.5454545454545454,0.4444444444444444,0.8938788420791032,0.8619803329313915,0.6262626262626263,0.6666666666666666,0.601010101010101,0.5858585858585859,0.4032258064516129,0.4761904761904762,0.6801619433198379,0.6371681415929203,0.8064516129032258,0.7894736842105263,0.5454545454545454,0.5217391304347826,0.2688172043010752,0.3409090909090909,0.9032258064516128,0.8181818181818182,0.605837173579109,0.634090909090909,0.6182795698924731,0.6090909090909091
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,3,"[9, 14, 13]","[-3, 2, 1]",2,isotonic,constrained_precision,0.2126396208422627,0.2167045719341809,0.688479262672811,0.6890495867768596,0.5454545454545454,0.4444444444444444,0.8807071878615533,0.8350950495612857,0.6262626262626263,0.6666666666666666,0.601010101010101,0.5858585858585859,0.4032258064516129,0.4761904761904762,0.6801619433198379,0.6371681415929203,0.8064516129032258,0.7894736842105263,0.5454545454545454,0.5217391304347826,0.2688172043010752,0.3409090909090909,0.9032258064516128,0.8181818181818182,0.605837173579109,0.634090909090909,0.6182795698924731,0.6090909090909091
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,4,"[9, 14, 13, 12]","[-3, 2, 1, 3]",2,isotonic,constrained_precision,0.2029855079231193,0.1852097162133046,0.7205325140809011,0.7739669421487603,0.5704697986577181,0.4943820224719101,0.8485618511359055,0.8116766556785926,0.6414141414141414,0.6868686868686869,0.6363636363636364,0.6767676767676768,0.6787330316742081,0.6804123711340205,0.7024793388429752,0.7090909090909092,0.5859375,0.6226415094339622,0.5704697986577181,0.5909090909090909,0.8064516129032258,0.75,0.913978494623656,0.8863636363636364,0.6508448540706605,0.6931818181818181,0.6522273425499232,0.6977272727272728
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,5,"[9, 14, 13, 12, 10]","[-3, 2, 1, 3, 3]",2,isotonic,constrained_precision,0.210989935989936,0.2093390102639186,0.6760880696364567,0.6954545454545454,0.5668789808917197,0.4943820224719101,0.8720293761826553,0.8186824941632853,0.6363636363636364,0.6161616161616161,0.6363636363636364,0.6464646464646465,0.6923076923076925,0.6346153846153847,0.712,0.6902654867256637,0.574468085106383,0.55,0.5668789808917197,0.5652173913043478,0.8709677419354839,0.75,0.956989247311828,0.8863636363636364,0.6497695852534562,0.6295454545454545,0.6546850998463902,0.6704545454545454
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,6,"[9, 14, 13, 12, 10, 8]","[-3, 2, 1, 3, 3, -3]",2,isotonic,constrained_precision,0.2014306297937046,0.1957539891971796,0.7152073732718894,0.7828512396694215,0.6071428571428571,0.5432098765432098,0.8456392032816593,0.8158649243798082,0.6818181818181818,0.6767676767676768,0.6818181818181818,0.6767676767676768,0.7296137339055794,0.7037037037037037,0.7296137339055794,0.7037037037037037,0.6071428571428571,0.59375,0.6071428571428571,0.59375,0.913978494623656,0.8636363636363636,0.913978494623656,0.8636363636363636,0.695084485407066,0.6954545454545454,0.695084485407066,0.6954545454545454
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,7,"[9, 14, 13, 12, 10, 8, 6]","[-3, 2, 1, 3, 3, -3, 1]",2,isotonic,constrained_precision,0.2034109110722014,0.1798447260341304,0.718689196108551,0.7958677685950414,0.593103448275862,0.5915492957746479,0.8511880242775931,0.8374920626438291,0.6666666666666666,0.7070707070707071,0.6666666666666666,0.6868686868686869,0.6972477064220183,0.712871287128713,0.722689075630252,0.7304347826086957,0.608,0.631578947368421,0.593103448275862,0.5915492957746479,0.8172043010752689,0.8181818181818182,0.9247311827956988,0.9545454545454546,0.6752688172043011,0.7181818181818183,0.6814132104454684,0.7136363636363636
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,8,"[9, 14, 13, 12, 10, 8, 6, 3]","[-3, 2, 1, 3, 3, -3, 1, -1]",2,isotonic,constrained_precision,0.2033366558619083,0.1833484101773575,0.7184843830005121,0.793801652892562,0.60431654676259,0.6060606060606061,0.8499168058386314,0.8243947303996955,0.6767676767676768,0.696969696969697,0.6767676767676768,0.696969696969697,0.7241379310344828,0.7272727272727273,0.7241379310344828,0.7272727272727273,0.60431654676259,0.6060606060606061,0.60431654676259,0.6060606060606061,0.9032258064516128,0.9090909090909092,0.9032258064516128,0.9090909090909092,0.6897081413210445,0.7181818181818181,0.6897081413210445,0.7181818181818181
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,9,"[9, 14, 13, 12, 10, 8, 6, 3, 5]","[-3, 2, 1, 3, 3, -3, 1, -1, 2]",2,isotonic,constrained_precision,0.2051850944062533,0.181302110373861,0.7250384024577573,0.796900826446281,0.5862068965517241,0.6119402985074627,0.8560202368023545,0.8309807130598295,0.6767676767676768,0.6767676767676768,0.6767676767676768,0.6767676767676768,0.7009345794392523,0.6666666666666667,0.7009345794392523,0.6666666666666667,0.6198347107438017,0.6153846153846154,0.6198347107438017,0.6153846153846154,0.8064516129032258,0.7272727272727273,0.8064516129032258,0.7272727272727273,0.6841781874039938,0.6818181818181819,0.6841781874039938,0.6818181818181819
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,10,"[9, 14, 13, 12, 10, 8, 6, 3, 5, 7]","[-3, 2, 1, 3, 3, -3, 1, -1, 2, -2]",2,isotonic,constrained_precision,0.1966920078353561,0.1885786484252335,0.7405017921146954,0.7880165289256198,0.6176470588235294,0.5,0.8287953920825881,0.8026669726678565,0.6919191919191919,0.6868686868686869,0.6919191919191919,0.6868686868686869,0.7336244541484715,0.7102803738317757,0.7336244541484715,0.7102803738317757,0.6176470588235294,0.6031746031746031,0.6176470588235294,0.6031746031746031,0.9032258064516128,0.8636363636363636,0.9032258064516128,0.8636363636363636,0.7039938556067589,0.7045454545454546,0.7039938556067589,0.7045454545454546
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,11,"[9, 14, 13, 12, 10, 8, 6, 3, 5, 7, 4]","[-3, 2, 1, 3, 3, -3, 1, -1, 2, -2, 1]",2,isotonic,constrained_precision,0.1984714548614417,0.1873727284141984,0.7406041986687149,0.7911157024793388,0.6086956521739131,0.5,0.833919019804797,0.8034366707389423,0.6868686868686869,0.6767676767676768,0.6868686868686869,0.6767676767676768,0.7155963302752294,0.6862745098039215,0.7155963302752294,0.6862745098039215,0.624,0.603448275862069,0.624,0.603448275862069,0.8387096774193549,0.7954545454545454,0.8387096774193549,0.7954545454545454,0.6955453149001536,0.6886363636363636,0.6955453149001536,0.6886363636363636
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,12,"[9, 14, 13, 12, 10, 8, 6, 3, 5, 7, 4, 1]","[-3, 2, 1, 3, 3, -3, 1, -1, 2, -2, 1, -1]",2,isotonic,constrained_precision,0.1973705121865491,0.1946746077928017,0.7386584741423452,0.7878099173553719,0.6176470588235294,0.5641025641025641,0.829551053159957,0.7961646370116666,0.6919191919191919,0.6767676767676768,0.6919191919191919,0.6767676767676768,0.7336244541484715,0.6981132075471698,0.7336244541484715,0.6981132075471698,0.6176470588235294,0.5967741935483871,0.6176470588235294,0.5967741935483871,0.9032258064516128,0.8409090909090909,0.9032258064516128,0.8409090909090909,0.7039938556067589,0.6931818181818181,0.7039938556067589,0.6931818181818181
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,13,"[9, 14, 13, 12, 10, 8, 6, 3, 5, 7, 4, 1, 15]","[-3, 2, 1, 3, 3, -3, 1, -1, 2, -2, 1, -1, 1]",2,isotonic,constrained_precision,0.1962926922572186,0.1828485691830766,0.7463389656938044,0.809297520661157,0.6056338028169014,0.5753424657534246,0.8251572084552999,0.795912816734056,0.6818181818181818,0.696969696969697,0.6818181818181818,0.696969696969697,0.7319148936170212,0.7222222222222223,0.7319148936170212,0.7222222222222223,0.6056338028169014,0.609375,0.6056338028169014,0.609375,0.9247311827956988,0.8863636363636364,0.9247311827956988,0.8863636363636364,0.6956989247311828,0.7159090909090908,0.6956989247311828,0.7159090909090908
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,14,"[9, 14, 13, 12, 10, 8, 6, 3, 5, 7, 4, 1, 15, 11]","[-3, 2, 1, 3, 3, -3, 1, -1, 2, -2, 1, -1, 1, 1]",2,isotonic,constrained_precision,0.1960667420604318,0.1870609162916231,0.7495647721454173,0.7942148760330578,0.6131386861313869,0.5970149253731343,0.8253883530098344,0.7908360704310562,0.6868686868686869,0.6767676767676768,0.6868686868686869,0.6767676767676768,0.7304347826086957,0.6923076923076923,0.7304347826086957,0.6923076923076923,0.6131386861313869,0.6,0.6131386861313869,0.6,0.9032258064516128,0.8181818181818182,0.9032258064516128,0.8181818181818182,0.6992319508448541,0.6909090909090909,0.6992319508448541,0.6909090909090909
heart,24,"[-3, -2, -1, 1, 2, 3]",PSL,15,"[9, 14, 13, 12, 10, 8, 6, 3, 5, 7, 4, 1, 15, 11, 0]","[-3, 2, 1, 3, 3, -3, 1, -1, 2, -2, 1, -1, 1, 1, 2]",2,isotonic,constrained_precision,0.1949341780224133,0.1991495815122743,0.7432667690732208,0.7696280991735537,0.6041666666666666,0.5176470588235295,0.8213237578612124,0.7934477217357485,0.6818181818181818,0.6565656565656566,0.6818181818181818,0.6565656565656566,0.7341772151898733,0.6909090909090909,0.7341772151898733,0.6909090909090909,0.6041666666666666,0.5757575757575758,0.6041666666666666,0.5757575757575758,0.935483870967742,0.8636363636363636,0.935483870967742,0.8636363636363636,0.6963133640552995,0.6772727272727272,0.6963133640552995,0.6772727272727272
