dataset,fold,score_set,method,c_value,stage,features,scores,slim_threshold,solution_code,accuracy_score_y_pred_train,accuracy_score_y_pred_test,balanced_accuracy_score_y_pred_train,balanced_accuracy_score_y_pred_test,precision_score_y_pred_train,precision_score_y_pred_test,recall_score_y_pred_train,recall_score_y_pred_test,f1_score_y_pred_train,f1_score_y_pred_test,lookahead,psl_calibration_method,psl_optimization_metric,brier_score_loss_train,brier_score_loss_test,roc_auc_score_train,roc_auc_score_test,constrained_precision_train,constrained_precision_test,expected_entropy_train,expected_entropy_test,accuracy_score_y_bal_train,accuracy_score_y_bal_test,accuracy_score_cp_train,accuracy_score_cp_test,balanced_accuracy_score_y_bal_train,balanced_accuracy_score_y_bal_test,balanced_accuracy_score_cp_train,balanced_accuracy_score_cp_test,precision_score_y_bal_train,precision_score_y_bal_test,precision_score_cp_train,precision_score_cp_test,recall_score_y_bal_train,recall_score_y_bal_test,recall_score_cp_train,recall_score_cp_test,f1_score_y_bal_train,f1_score_y_bal_test,f1_score_cp_train,f1_score_cp_test
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,2,"[0, 1]","[3, 3]",,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0738943578607493,0.0779866216556926,0.7532568149210903,0.7631118881118881,0.1397849462365591,0.1515151515151515,0.3710541229530132,0.3661247215589327,0.4806866952789699,0.5043478260869565,0.4806866952789699,0.5043478260869565,0.6932568149210904,0.6853146853146853,0.6932568149210904,0.6853146853146853,0.1397849462365591,0.1515151515151515,0.1397849462365591,0.1515151515151515,0.951219512195122,0.9090909090909092,0.951219512195122,0.9090909090909092,0.24375,0.2597402597402597,0.24375,0.2597402597402597
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,3,"[0, 1, 2]","[3, 3, -3]",,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0746066993609587,0.0812034347703326,0.7531133428981349,0.7165646853146853,0.1535269709543568,0.1129943502824858,0.3691928586503569,0.3740424953832374,0.5536480686695279,0.5478260869565217,0.5536480686695279,0.5478260869565217,0.7112195121951219,0.6687062937062938,0.7112195121951219,0.6687062937062938,0.1535269709543568,0.1525423728813559,0.1535269709543568,0.1525423728813559,0.902439024390244,0.8181818181818182,0.902439024390244,0.8181818181818182,0.2624113475177305,0.2571428571428571,0.2624113475177305,0.2571428571428571
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,4,"[0, 1, 2, 5]","[3, 3, -3, 3]",,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0732038593258198,0.0795711772361392,0.7768149210903874,0.7394012237762237,0.1544715447154471,0.1123595505617977,0.3604638748156126,0.3640075677254468,0.5472103004291845,0.5478260869565217,0.5472103004291845,0.5478260869565217,0.7187087517934003,0.6890297202797202,0.7187087517934003,0.6890297202797202,0.1544715447154471,0.1583333333333333,0.1544715447154471,0.1583333333333333,0.926829268292683,0.8636363636363636,0.926829268292683,0.8636363636363636,0.264808362369338,0.2676056338028169,0.264808362369338,0.2676056338028169
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,5,"[0, 1, 2, 5, 9]","[3, 3, -3, 3, -3]",,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0732224898286304,0.0794282471347067,0.7789383070301291,0.7333916083916083,0.1617021276595744,0.1156069364161849,0.3577749135475873,0.3667445953798939,0.5708154506437768,0.5608695652173913,0.5708154506437768,0.5608695652173913,0.7316499282639886,0.6759178321678322,0.7316499282639886,0.6759178321678322,0.1617021276595744,0.1565217391304348,0.1617021276595744,0.1565217391304348,0.926829268292683,0.8181818181818182,0.926829268292683,0.8181818181818182,0.2753623188405797,0.2627737226277372,0.2753623188405797,0.2627737226277372
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,6,"[0, 1, 2, 5, 9, 4]","[3, 3, -3, 3, -3, 2]",,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0673777165426727,0.0758983092578231,0.8354662840746054,0.7709790209790208,0.1617021276595744,0.1156069364161849,0.3290682755905163,0.3377118332151981,0.8111587982832618,0.808695652173913,0.5708154506437768,0.5608695652173913,0.7642467718794834,0.7519667832167831,0.7316499282639886,0.6759178321678322,0.2761904761904762,0.2884615384615384,0.1617021276595744,0.1565217391304348,0.7073170731707317,0.6818181818181818,0.926829268292683,0.8181818181818182,0.3972602739726027,0.4054054054054054,0.2753623188405797,0.2627737226277372
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,7,"[0, 1, 2, 5, 9, 4, 8]","[3, 3, -3, 3, -3, 2, -1]",,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0667341686304957,0.0771672648247688,0.8358967001434721,0.7636582167832167,0.1681818181818181,0.119047619047619,0.3271897410082389,0.3364968674710719,0.8111587982832618,0.808695652173913,0.5987124463519313,0.5782608695652174,0.7642467718794834,0.7519667832167831,0.7359253945480632,0.6652097902097902,0.2761904761904762,0.2884615384615384,0.1681818181818181,0.1559633027522936,0.7073170731707317,0.6818181818181818,0.902439024390244,0.7727272727272727,0.3972602739726027,0.4054054054054054,0.2835249042145594,0.2595419847328244
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,8,"[0, 1, 2, 5, 9, 4, 8, 7]","[3, 3, -3, 3, -3, 2, -1, -1]",,,0.9163090128755365,0.8826086956521739,0.6125394548063128,0.6302447552447552,0.5555555555555556,0.3684210526315789,0.2439024390243902,0.3181818181818182,0.3389830508474576,0.3414634146341463,2.0,isotonic,constrained_precision,0.0661117690626149,0.0786257314449585,0.832883787661406,0.7697770979020979,0.1689497716894977,0.1206896551724138,0.3271166978751688,0.3391439583619592,0.8111587982832618,0.808695652173913,0.6008583690987125,0.591304347826087,0.7532281205164992,0.7519667832167831,0.7371018651362984,0.6520979020979021,0.2718446601941747,0.2884615384615384,0.1689497716894977,0.1538461538461538,0.6829268292682927,0.6818181818181818,0.902439024390244,0.7272727272727273,0.3888888888888889,0.4054054054054054,0.2846153846153845,0.253968253968254
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,9,"[0, 1, 2, 5, 9, 4, 8, 7, 6]","[3, 3, -3, 3, -3, 2, -1, -1, 1]",,,0.9184549356223176,0.8782608695652174,0.6247345767575323,0.6278409090909091,0.5789473684210527,0.35,0.2682926829268293,0.3181818181818182,0.3666666666666666,0.3333333333333333,2.0,isotonic,constrained_precision,0.0644829406748923,0.0810572561260034,0.8416068866571018,0.748361013986014,0.1659192825112107,0.1197604790419161,0.3186483398015319,0.3309347432479032,0.8068669527896996,0.7956521739130434,0.592274678111588,0.5826086956521739,0.7729124820659972,0.7447552447552448,0.7323959827833573,0.6472902097902098,0.2752293577981651,0.2727272727272727,0.1659192825112107,0.1509433962264151,0.7317073170731707,0.6818181818181818,0.902439024390244,0.7272727272727273,0.4,0.3896103896103896,0.2803030303030303,0.25
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,10,"[0, 1, 2, 5, 9, 4, 8, 7, 6, 3]","[3, 3, -3, 3, -3, 2, -1, -1, 1, 1]",,,0.9184549356223176,0.8782608695652174,0.6247345767575323,0.6278409090909091,0.5789473684210527,0.35,0.2682926829268293,0.3181818181818182,0.3666666666666666,0.3333333333333333,2.0,isotonic,constrained_precision,0.0639465675509069,0.0804322558852921,0.8451076040172167,0.760708041958042,0.1629955947136563,0.119047619047619,0.3151700291183097,0.3304122069435389,0.8068669527896996,0.7869565217391304,0.5836909871244635,0.5826086956521739,0.7839311334289814,0.7399475524475525,0.7276901004304162,0.6472902097902098,0.2792792792792792,0.2631578947368421,0.1629955947136563,0.1509433962264151,0.7560975609756098,0.6818181818181818,0.902439024390244,0.7272727272727273,0.4078947368421052,0.3797468354430379,0.2761194029850746,0.25
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,11,"[0, 1, 2, 5, 9, 4, 8, 7, 6, 3, 10]","[3, 3, -3, 3, -3, 2, -1, -1, 1, 1, 1]",,,0.9184549356223176,0.908695652173913,0.5806599713055954,0.6243444055944056,0.6363636363636364,0.5454545454545454,0.1707317073170731,0.2727272727272727,0.2692307692307692,0.3636363636363636,2.0,isotonic,constrained_precision,0.0652834091360616,0.076795441042057,0.8431276901004304,0.7809222027972027,0.1563786008230452,0.1169590643274853,0.3207622927819171,0.3469635606251189,0.7188841201716738,0.6608695652173913,0.5536480686695279,0.5869565217391305,0.7797704447632712,0.6905594405594406,0.7222381635581062,0.7106643356643356,0.21875,0.1818181818181818,0.1563786008230452,0.1711711711711711,0.8536585365853658,0.7272727272727273,0.926829268292683,0.8636363636363636,0.3482587064676617,0.2909090909090909,0.2676056338028169,0.2857142857142857
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,0,[],[],,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0802418537825342,0.0865616543346518,0.5,0.5,0.0879828326180257,0.0956521739130434,0.429700693205796,0.429700693205796,0.9120171673819742,0.9043478260869564,0.0879828326180257,0.0956521739130434,0.5,0.5,0.5,0.5,0.0,0.0,0.0879828326180257,0.0956521739130434,0.0,0.0,1.0,1.0,0.0,0.0,0.1617357001972386,0.1746031746031746
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,1,[4],[3],,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0745098841925275,0.0791520574472117,0.6922525107604017,0.6982080419580419,0.0879828326180257,0.0956521739130434,0.3878251043100688,0.3760517705427503,0.8004291845493562,0.8217391304347826,0.0879828326180257,0.0956521739130434,0.6922525107604017,0.6982080419580419,0.5,0.5,0.2346938775510204,0.2790697674418604,0.0879828326180257,0.0956521739130434,0.5609756097560976,0.5454545454545454,1.0,1.0,0.3309352517985611,0.3692307692307691,0.1617357001972386,0.1746031746031746
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,2,"[4, 0]","[3, 3]",,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0706001406691834,0.0773380580559598,0.7719081779053085,0.7675917832167832,0.0879828326180257,0.0956521739130434,0.3608647772934313,0.3412652630778596,0.5600858369098712,0.6086956521739131,0.0879828326180257,0.0956521739130434,0.7037302725968436,0.7226835664335665,0.5,0.5,0.1525423728813559,0.1792452830188679,0.0879828326180257,0.0956521739130434,0.8780487804878049,0.8636363636363636,1.0,1.0,0.259927797833935,0.2968749999999999,0.1617357001972386,0.1746031746031746
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,3,"[4, 0, 10]","[3, 3, 2]",,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0688634280950442,0.074566330154021,0.8019225251076041,0.8041958041958042,0.0879828326180257,0.0956521739130434,0.3487169786472737,0.3240304034298737,0.7639484978540773,0.808695652173913,0.0879828326180257,0.0956521739130434,0.7604017216642754,0.7722902097902098,0.5,0.5,0.2366412213740458,0.2962962962962963,0.0879828326180257,0.0956521739130434,0.7560975609756098,0.7272727272727273,1.0,1.0,0.3604651162790697,0.4210526315789473,0.1617357001972386,0.1746031746031746
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,4,"[4, 0, 10, 2]","[3, 3, 2, -2]",,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.068596765457255,0.0763255470877367,0.8030416068866573,0.7642045454545454,0.1114285714285714,0.1136363636363636,0.3472056350860337,0.3264675444170039,0.7746781115879828,0.808695652173913,0.3283261802575107,0.3130434782608696,0.766284074605452,0.7519667832167831,0.6097274031563845,0.5795454545454546,0.246031746031746,0.2884615384615384,0.1114285714285714,0.1136363636363636,0.7560975609756098,0.6818181818181818,0.951219512195122,0.9090909090909092,0.3712574850299401,0.4054054054054054,0.1994884910485933,0.202020202020202
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,5,"[4, 0, 10, 2, 6]","[3, 3, 2, -2, 1]",,,0.9141630901287554,0.908695652173913,0.5121951219512195,0.5227272727272727,1.0,1.0,0.024390243902439,0.0454545454545454,0.0476190476190476,0.0869565217391304,2.0,isotonic,balanced_accuracy,0.0678204024633697,0.074542211760455,0.8053371592539454,0.7699956293706294,0.1210191082802547,0.124223602484472,0.3428930948852632,0.3234643888449745,0.7639484978540773,0.7956521739130434,0.4012875536480687,0.3782608695652174,0.7714203730272597,0.7650786713286714,0.6387087517934003,0.6156031468531469,0.2406015037593984,0.2807017543859649,0.1210191082802547,0.124223602484472,0.7804878048780488,0.7272727272727273,0.926829268292683,0.9090909090909092,0.367816091954023,0.4050632911392405,0.2140845070422535,0.2185792349726776
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,6,"[4, 0, 10, 2, 6, 7]","[3, 3, 2, -2, 1, -1]",,,0.9163090128755365,0.8956521739130435,0.5684648493543759,0.576486013986014,0.6,0.4,0.1463414634146341,0.1818181818181818,0.2352941176470588,0.25,2.0,isotonic,balanced_accuracy,0.0671098459851654,0.0761826354204894,0.8032711621233859,0.7603802447552447,0.1117478510028653,0.1149425287356321,0.3394802430541316,0.3178237519437997,0.7725321888412017,0.8,0.3304721030042918,0.3217391304347826,0.7761262553802009,0.7471590909090908,0.6109038737446197,0.5843531468531469,0.2480620155038759,0.2777777777777778,0.1117478510028653,0.1149425287356321,0.7804878048780488,0.6818181818181818,0.951219512195122,0.9090909090909092,0.3764705882352941,0.3947368421052631,0.1999999999999999,0.2040816326530612
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,7,"[4, 0, 10, 2, 6, 7, 3]","[3, 3, 2, -2, 1, -1, 1]",,,0.9141630901287554,0.908695652173913,0.5121951219512195,0.5227272727272727,1.0,1.0,0.024390243902439,0.0454545454545454,0.0476190476190476,0.0869565217391304,2.0,isotonic,balanced_accuracy,0.0674678393748367,0.0739350396222929,0.8050215208034432,0.7721809440559441,0.1241830065359477,0.1226993865030674,0.341212367357134,0.325689421535468,0.7660944206008584,0.8,0.4184549356223176,0.3695652173913043,0.772596843615495,0.7674825174825175,0.6481205164992827,0.6107954545454546,0.2424242424242424,0.2857142857142857,0.1241830065359477,0.1226993865030674,0.7804878048780488,0.7272727272727273,0.926829268292683,0.9090909090909092,0.3699421965317919,0.4102564102564102,0.2190201729106628,0.2162162162162162
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,8,"[4, 0, 10, 2, 6, 7, 3, 8]","[3, 3, 2, -2, 1, -1, 1, -1]",,,0.9141630901287554,0.9,0.5672883787661406,0.5788898601398601,0.5454545454545454,0.4444444444444444,0.1463414634146341,0.1818181818181818,0.2307692307692307,0.2580645161290322,2.0,isotonic,balanced_accuracy,0.0672072167363165,0.0775515871149731,0.8149784791965566,0.7623470279720281,0.1245901639344262,0.1257861635220125,0.3387292138553868,0.3236322560789789,0.7746781115879828,0.7956521739130434,0.4206008583690987,0.3869565217391304,0.7773027259684362,0.7447552447552448,0.6492969870875179,0.6204108391608392,0.25,0.2727272727272727,0.1245901639344262,0.1257861635220125,0.7804878048780488,0.6818181818181818,0.926829268292683,0.9090909090909092,0.378698224852071,0.3896103896103896,0.2196531791907514,0.2209944751381215
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,9,"[4, 0, 10, 2, 6, 7, 3, 8, 5]","[3, 3, 2, -2, 1, -1, 1, -1, 1]",,,0.9163090128755365,0.8913043478260869,0.623558106169297,0.5944055944055944,0.55,0.3846153846153846,0.2682926829268293,0.2272727272727272,0.360655737704918,0.2857142857142857,2.0,isotonic,balanced_accuracy,0.0659623133636244,0.0771016148940288,0.8126542324246773,0.7691215034965035,0.1245901639344262,0.1257861635220125,0.3359503677714243,0.3249889173672806,0.7660944206008584,0.7913043478260869,0.4206008583690987,0.3869565217391304,0.772596843615495,0.7626748251748252,0.6492969870875179,0.6204108391608392,0.2424242424242424,0.2758620689655172,0.1245901639344262,0.1257861635220125,0.7804878048780488,0.7272727272727273,0.926829268292683,0.9090909090909092,0.3699421965317919,0.4,0.2196531791907514,0.2209944751381215
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,10,"[4, 0, 10, 2, 6, 7, 3, 8, 5, 9]","[3, 3, 2, -2, 1, -1, 1, -1, 1, -1]",,,0.9163090128755365,0.8956521739130435,0.623558106169297,0.5968094405594405,0.55,0.4166666666666667,0.2682926829268293,0.2272727272727272,0.360655737704918,0.2941176470588235,2.0,isotonic,balanced_accuracy,0.0657887485702272,0.0768504949016242,0.8167575322812052,0.7702141608391608,0.1254125412541254,0.1273885350318471,0.3338612206583876,0.3209698024198043,0.7703862660944206,0.7913043478260869,0.4248927038626609,0.3956521739130434,0.7749497847919655,0.7423513986013985,0.6516499282639885,0.6252185314685315,0.2461538461538461,0.2678571428571428,0.1254125412541254,0.1273885350318471,0.7804878048780488,0.6818181818181818,0.926829268292683,0.9090909090909092,0.3742690058479532,0.3846153846153846,0.2209302325581395,0.2234636871508379
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,11,"[4, 0, 10, 2, 6, 7, 3, 8, 5, 9, 1]","[3, 3, 2, -2, 1, -1, 1, -1, 1, -1, 1]",,,0.9184549356223176,0.9043478260869564,0.5365853658536586,0.5609702797202798,1.0,0.5,0.073170731707317,0.1363636363636363,0.1363636363636363,0.2142857142857142,2.0,isotonic,balanced_accuracy,0.0640570938461284,0.0794573152904324,0.8328837876614059,0.7961101398601398,0.1108108108108108,0.1141304347826086,0.3201612528350329,0.2966115997141513,0.721030042918455,0.7391304347826086,0.2939914163090129,0.2869565217391304,0.7699282639885222,0.7541520979020979,0.6129411764705882,0.5854458041958042,0.2165605095541401,0.2361111111111111,0.1108108108108108,0.1141304347826086,0.8292682926829268,0.7727272727272727,1.0,0.9545454545454546,0.3434343434343434,0.3617021276595744,0.1995133819951338,0.203883495145631
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,0,[],[],,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,accuracy,0.0802418537825342,0.0865616543346518,0.5,0.5,0.0879828326180257,0.0956521739130434,0.429700693205796,0.429700693205796,0.9120171673819742,0.9043478260869564,0.0879828326180257,0.0956521739130434,0.5,0.5,0.5,0.5,0.0,0.0,0.0879828326180257,0.0956521739130434,0.0,0.0,1.0,1.0,0.0,0.0,0.1617357001972386,0.1746031746031746
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,1,[0],[3],,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,accuracy,0.0763514730098244,0.0829409372991033,0.6909899569583932,0.670236013986014,0.0879828326180257,0.0956521739130434,0.3947906252130023,0.3806885168390876,0.6373390557939914,0.6608695652173913,0.0879828326180257,0.0956521739130434,0.690989956958393,0.670236013986014,0.5,0.5,0.1631578947368421,0.1744186046511628,0.0879828326180257,0.0956521739130434,0.7560975609756098,0.6818181818181818,1.0,1.0,0.2683982683982684,0.2777777777777778,0.1617357001972386,0.1746031746031746
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,2,"[0, 1]","[3, 3]",,,0.9120171673819742,0.9043478260869564,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,accuracy,0.0738943578607493,0.0779866216556926,0.7532568149210903,0.7631118881118881,0.1397849462365591,0.1515151515151515,0.3710541229530132,0.3661247215589327,0.4806866952789699,0.5043478260869565,0.4806866952789699,0.5043478260869565,0.6932568149210904,0.6853146853146853,0.6932568149210904,0.6853146853146853,0.1397849462365591,0.1515151515151515,0.1397849462365591,0.1515151515151515,0.951219512195122,0.9090909090909092,0.951219512195122,0.9090909090909092,0.24375,0.2597402597402597,0.24375,0.2597402597402597
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,3,"[0, 1, 4]","[3, 3, 3]",,,0.9163090128755365,0.8956521739130435,0.623558106169297,0.6171328671328671,0.55,0.4285714285714285,0.2682926829268293,0.2727272727272727,0.360655737704918,0.3333333333333332,2.0,isotonic,accuracy,0.0670697523709705,0.0742547834003373,0.8056241032998566,0.8213505244755245,0.130718954248366,0.1448275862068965,0.3399217521440795,0.3303650175939148,0.776824034334764,0.8130434782608695,0.4270386266094421,0.4565217391304347,0.7344045911047345,0.7746940559440559,0.6748637015781922,0.6791958041958042,0.2352941176470588,0.3018867924528302,0.130718954248366,0.1448275862068965,0.6829268292682927,0.7272727272727273,0.975609756097561,0.9545454545454546,0.35,0.4266666666666667,0.2305475504322766,0.2514970059880239
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,4,"[0, 1, 4, 9]","[3, 3, 3, -3]",,,0.9206008583690988,0.8956521739130435,0.6148923959827833,0.6171328671328671,0.625,0.4285714285714285,0.2439024390243902,0.2727272727272727,0.3508771929824561,0.3333333333333332,2.0,isotonic,accuracy,0.0656706490937891,0.0757772949322819,0.8101578192252511,0.8173076923076923,0.1349480968858131,0.1510791366906475,0.3362410078124772,0.3323553659482588,0.796137339055794,0.8173913043478261,0.4592274678111588,0.4826086956521739,0.7449928263988522,0.7567744755244755,0.6814921090387374,0.6936188811188811,0.2545454545454545,0.3,0.1349480968858131,0.1510791366906475,0.6829268292682927,0.6818181818181818,0.951219512195122,0.9545454545454546,0.3708609271523178,0.4166666666666667,0.2363636363636364,0.2608695652173913
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,5,"[0, 1, 4, 9, 3]","[3, 3, 3, -3, 2]",,,0.9206008583690988,0.8956521739130435,0.6148923959827833,0.6171328671328671,0.625,0.4285714285714285,0.2439024390243902,0.2727272727272727,0.3508771929824561,0.3333333333333332,2.0,isotonic,accuracy,0.0644785964063946,0.0741814006321581,0.8165566714490674,0.8243006993006993,0.1349480968858131,0.1510791366906475,0.3305890953079157,0.325259143356728,0.7832618025751072,0.808695652173913,0.4592274678111588,0.4826086956521739,0.7489526542324246,0.7722902097902098,0.6814921090387374,0.6936188811188811,0.2457627118644068,0.2962962962962963,0.1349480968858131,0.1510791366906475,0.7073170731707317,0.7272727272727273,0.951219512195122,0.9545454545454546,0.3647798742138364,0.4210526315789473,0.2363636363636364,0.2608695652173913
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,6,"[0, 1, 4, 9, 3, 10]","[3, 3, 3, -3, 2, 2]",,,0.924892703862661,0.9043478260869564,0.573170731707317,0.5609702797202798,1.0,0.5,0.1463414634146341,0.1363636363636363,0.2553191489361702,0.2142857142857142,2.0,isotonic,accuracy,0.0609877881575917,0.0755925586305817,0.8333142037302725,0.8445148601398601,0.1344827586206896,0.1489361702127659,0.314211138864386,0.3002862959188343,0.6566523605150214,0.6782608695652174,0.4570815450643777,0.4739130434782608,0.7456527977044476,0.7611451048951049,0.6803156384505021,0.6888111888111889,0.1851851851851851,0.2111111111111111,0.1344827586206896,0.1489361702127659,0.8536585365853658,0.8636363636363636,0.951219512195122,0.9545454545454546,0.3043478260869565,0.3392857142857143,0.2356495468277945,0.2576687116564417
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,7,"[0, 1, 4, 9, 3, 10, 2]","[3, 3, 3, -3, 2, 2, -1]",,,0.927038626609442,0.9043478260869564,0.5853658536585366,0.5609702797202798,1.0,0.5,0.1707317073170731,0.1363636363636363,0.2916666666666667,0.2142857142857142,2.0,isotonic,accuracy,0.060095567466246,0.075752089253775,0.8365853658536585,0.8315122377622378,0.113573407202216,0.1166666666666666,0.3058959488942061,0.2984523838622582,0.6695278969957081,0.6869565217391305,0.3133047210300429,0.3043478260869565,0.7527116212338594,0.7659527972027972,0.6235294117647059,0.5950611888111889,0.1912568306010929,0.2159090909090909,0.113573407202216,0.1166666666666666,0.8536585365853658,0.8636363636363636,1.0,0.9545454545454546,0.3125,0.3454545454545454,0.2039800995024875,0.2079207920792079
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,8,"[0, 1, 4, 9, 3, 10, 2, 5]","[3, 3, 3, -3, 2, 2, -1, 1]",,,0.927038626609442,0.9043478260869564,0.5853658536585366,0.5609702797202798,1.0,0.5,0.1707317073170731,0.1363636363636363,0.2916666666666667,0.2142857142857142,2.0,isotonic,accuracy,0.0593115886696312,0.0751699644149545,0.8440746054519369,0.8286713286713288,0.1412639405204461,0.1166666666666666,0.3019635988557945,0.2931628172927669,0.8025751072961373,0.8217391304347826,0.4978540772532189,0.5173913043478261,0.7595408895265423,0.7795017482517483,0.6916499282639885,0.6722027972027972,0.2660550458715596,0.3137254901960784,0.1412639405204461,0.1496062992125984,0.7073170731707317,0.7272727272727273,0.926829268292683,0.8636363636363636,0.3866666666666667,0.4383561643835617,0.2451612903225806,0.2550335570469799
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,9,"[0, 1, 4, 9, 3, 10, 2, 5, 6]","[3, 3, 3, -3, 2, 2, -1, 1, 3]",,,0.9291845493562232,0.9,0.6306169296987088,0.5585664335664335,0.7857142857142857,0.4285714285714285,0.2682926829268293,0.1363636363636363,0.3999999999999999,0.2068965517241379,2.0,isotonic,accuracy,0.0601783434100438,0.0751648872191448,0.8461692969870875,0.8234265734265734,0.1387900355871886,0.12,0.3079654693199523,0.3080899335602007,0.776824034334764,0.782608695652174,0.4763948497854077,0.4956521739130435,0.7564418938307029,0.7578671328671329,0.6909038737446198,0.6601835664335665,0.2439024390243902,0.2666666666666666,0.1387900355871886,0.1439393939393939,0.7317073170731707,0.7272727272727273,0.951219512195122,0.8636363636363636,0.3658536585365853,0.3902439024390244,0.2422360248447205,0.2467532467532467
covid,26,"[-3, -2, -1, 1, 2, 3]",PSL,,10,"[0, 1, 4, 9, 3, 10, 2, 5, 6, 8]","[3, 3, 3, -3, 2, 2, -1, 1, 3, 1]",,,0.9291845493562232,0.908695652173913,0.6306169296987088,0.604020979020979,0.7857142857142857,0.5555555555555556,0.2682926829268293,0.2272727272727272,0.3999999999999999,0.3225806451612903,2.0,isotonic,accuracy,0.060403259973588,0.0711391203253099,0.8433285509325682,0.829436188811189,0.1681818181818181,0.12,0.3092789478396465,0.3080008959203758,0.7682403433476395,0.782608695652174,0.5987124463519313,0.591304347826087,0.7517360114777618,0.7781905594405594,0.7359253945480632,0.7130681818181819,0.2362204724409448,0.2741935483870967,0.1681818181818181,0.1727272727272727,0.7317073170731707,0.7727272727272727,0.902439024390244,0.8636363636363636,0.3571428571428571,0.4047619047619047,0.2835249042145594,0.2878787878787878
