dataset,fold,score_set,method,c_value,stage,features,scores,slim_threshold,solution_code,accuracy_score_y_pred_train,accuracy_score_y_pred_test,f1_score_y_pred_train,f1_score_y_pred_test,precision_score_y_pred_train,precision_score_y_pred_test,recall_score_y_pred_train,recall_score_y_pred_test,balanced_accuracy_score_y_pred_train,balanced_accuracy_score_y_pred_test,lookahead,psl_calibration_method,psl_optimization_metric,brier_score_loss_train,brier_score_loss_test,roc_auc_score_train,roc_auc_score_test,constrained_precision_train,constrained_precision_test,expected_entropy_train,expected_entropy_test,accuracy_score_y_bal_train,accuracy_score_y_bal_test,f1_score_y_bal_train,f1_score_y_bal_test,precision_score_y_bal_train,precision_score_y_bal_test,recall_score_y_bal_train,recall_score_y_bal_test,balanced_accuracy_score_y_bal_train,balanced_accuracy_score_y_bal_test
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,3,"[5, 8, 2]","[3, 3, 2]",,,0.9004065040650406,0.8600823045267489,0.5148514851485149,0.46875,0.5777777777777777,0.5769230769230769,0.4642857142857143,0.3947368421052631,0.7103538663171691,0.6705391527599487,2.0,isotonic,expected_entropy,0.0730384755144673,0.1046940425679263,0.8639007208387943,0.8051989730423619,0.1486486486486486,0.2011173184357542,0.3537855815271593,0.3522831719620365,0.7317073170731707,0.7325102880658436,0.4310344827586207,0.48,0.2840909090909091,0.3448275862068966,0.8928571428571429,0.7894736842105263,0.8019331585845347,0.7557124518613607
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,4,"[5, 8, 2, 0]","[3, 3, 2, 3]",,,0.9085365853658536,0.8600823045267489,0.5054945054945055,0.3928571428571429,0.6571428571428571,0.6111111111111112,0.4107142857142857,0.2894736842105263,0.6915956749672346,0.6276636713735558,2.0,isotonic,expected_entropy,0.0684718154414717,0.1055572651772422,0.8885566841415465,0.8235558408215662,0.1815181518151815,0.2608695652173913,0.3278110584945036,0.3229709217350211,0.8109756097560976,0.7818930041152263,0.5079365079365078,0.5046728971962617,0.3609022556390977,0.391304347826087,0.8571428571428571,0.7105263157894737,0.8310943643512451,0.752824133504493
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,5,"[5, 8, 2, 0, 3]","[3, 3, 2, 3, 1]",,,0.9146341463414634,0.8683127572016461,0.5,0.4074074074074074,0.75,0.6875,0.375,0.2894736842105263,0.6794724770642202,0.6325417201540436,2.0,isotonic,expected_entropy,0.0654396777213176,0.1008111339728014,0.8962565530799476,0.8381899871630296,0.1815181518151815,0.2608695652173913,0.3150233989538409,0.310006286371393,0.8109756097560976,0.7818930041152263,0.5079365079365078,0.5046728971962617,0.3609022556390977,0.391304347826087,0.8571428571428571,0.7105263157894737,0.8310943643512451,0.752824133504493
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,6,"[5, 8, 2, 0, 3, 4]","[3, 3, 2, 3, 1, 2]",,,0.9166666666666666,0.8683127572016461,0.5176470588235293,0.4074074074074074,0.7586206896551724,0.6875,0.3928571428571428,0.2894736842105263,0.6884010484927916,0.6325417201540436,2.0,isotonic,expected_entropy,0.0635572202484911,0.0949626330351344,0.9055127785058978,0.867201540436457,0.3311688311688311,0.2483221476510067,0.3047383835304366,0.3039313792040026,0.8434959349593496,0.8395061728395061,0.5497076023391814,0.5894736842105264,0.408695652173913,0.4912280701754385,0.8392857142857143,0.7368421052631579,0.8416612057667103,0.7976893453145057
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,7,"[5, 8, 2, 0, 3, 4, 9]","[3, 3, 2, 3, 1, 2, 2]",,,0.9166666666666666,0.8683127572016461,0.5176470588235293,0.4074074074074074,0.7586206896551724,0.6875,0.3928571428571428,0.2894736842105263,0.6884010484927916,0.6325417201540436,2.0,isotonic,expected_entropy,0.0630475972726169,0.0937561571823046,0.9099975425950196,0.8781129653401797,0.3469387755102041,0.2605633802816901,0.3000687564063015,0.2913171925044627,0.7947154471544715,0.7983539094650206,0.5024630541871921,0.5585585585585585,0.3469387755102041,0.4246575342465753,0.9107142857142856,0.8157894736842105,0.8452653997378767,0.8054557124518613
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,8,"[5, 8, 2, 0, 3, 4, 9, 7]","[3, 3, 2, 3, 1, 2, 2, 1]",,,0.9166666666666666,0.8683127572016461,0.5494505494505495,0.4074074074074074,0.7142857142857143,0.6875,0.4464285714285714,0.2894736842105263,0.7117463958060288,0.6325417201540436,2.0,isotonic,expected_entropy,0.0627568644327001,0.0922926638265984,0.911676769331586,0.889216944801027,0.3469387755102041,0.296,0.2979403992524935,0.2860444497129006,0.8455284552845529,0.8436213991769548,0.5581395348837208,0.5957446808510638,0.4137931034482758,0.5,0.8571428571428571,0.7368421052631579,0.8505897771952817,0.8001283697047497
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,9,"[5, 8, 2, 0, 3, 4, 9, 7, 6]","[3, 3, 2, 3, 1, 2, 2, 1, 2]",,,0.9247967479674796,0.8847736625514403,0.6185567010309277,0.5172413793103448,0.7317073170731707,0.75,0.5357142857142857,0.3947368421052631,0.7552424639580603,0.6851732991014121,2.0,isotonic,expected_entropy,0.0601749727422885,0.0909880965201797,0.90956749672346,0.8760590500641847,0.3167701863354037,0.2781954887218045,0.2943233059353562,0.2894057842245863,0.8272357723577236,0.8271604938271605,0.5303867403314917,0.5714285714285714,0.384,0.4666666666666667,0.8571428571428571,0.7368421052631579,0.8402686762778506,0.790372272143774
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,10,"[5, 8, 2, 0, 3, 4, 9, 7, 6, 1]","[3, 3, 2, 3, 1, 2, 2, 1, 2, 1]",,,0.9207317073170732,0.8930041152263375,0.5806451612903226,0.5357142857142857,0.7297297297297297,0.8333333333333334,0.4821428571428571,0.3947368421052631,0.7296035386631717,0.6900513478818999,2.0,isotonic,expected_entropy,0.0611514609734526,0.0818249113237285,0.9105504587155964,0.8971116816431324,0.2684210526315789,0.3763440860215054,0.2959013195979535,0.2829863513981466,0.8536585365853658,0.8683127572016461,0.5662650602409638,0.6363636363636364,0.4272727272727272,0.56,0.8392857142857143,0.7368421052631579,0.8473951507208388,0.8147625160462131
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,0,[],[],,,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,constrained_precision,0.1008658867076475,0.133735471651615,0.5,0.5,0.1138211382113821,0.1563786008230452,0.5113351532295534,0.5113351532295534,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,1,[0],[3],,,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,constrained_precision,0.0964347809959079,0.1303828617959817,0.6594855832241153,0.6142490372272144,0.1650485436893204,0.1563786008230452,0.4731191676874595,0.4585308633105621,0.4654471544715447,0.4938271604938271,0.2794520547945205,0.3278688524590163,0.1650485436893204,0.2068965517241379,0.9107142857142856,0.7894736842105263,0.6594855832241153,0.6142490372272144
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,2,"[0, 5]","[3, 3]",,,0.8882113821138211,0.8271604938271605,0.5132743362831859,0.3823529411764707,0.5087719298245614,0.4333333333333333,0.5178571428571429,0.3421052631578947,0.7268184796854522,0.6295892169448011,2.0,isotonic,constrained_precision,0.0788772153090998,0.1214285220150348,0.8047182175622543,0.7249679075738126,0.1641791044776119,0.2215189873417721,0.3867880089187809,0.3789368399834247,0.8882113821138211,0.8271604938271605,0.5132743362831859,0.3823529411764707,0.5087719298245614,0.4333333333333333,0.5178571428571429,0.3421052631578947,0.7268184796854522,0.6295892169448011
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,3,"[0, 5, 2]","[3, 3, 3]",,,0.8943089430894309,0.831275720164609,0.4901960784313726,0.3492063492063492,0.5434782608695652,0.44,0.4464285714285714,0.2894736842105263,0.6991317169069463,0.6105905006418486,2.0,isotonic,constrained_precision,0.0760889633006917,0.1175033097182722,0.8599893512450852,0.7755455712451861,0.2666666666666666,0.1968085106382978,0.3565675185893124,0.3533983682528375,0.7012195121951219,0.7037037037037037,0.4143426294820717,0.4545454545454545,0.2666666666666666,0.3191489361702128,0.9285714285714286,0.7894736842105263,0.8002948885976409,0.7386392811296534
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,4,"[0, 5, 2, 4]","[3, 3, 3, 2]",,,0.902439024390244,0.8765432098765432,0.3333333333333333,0.3478260869565217,0.75,1.0,0.2142857142857142,0.2105263157894736,0.6025557011795544,0.6052631578947368,2.0,isotonic,constrained_precision,0.0733274534045197,0.1036285569434738,0.8761672673656619,0.8260590500641849,0.2666666666666666,0.3125,0.3382425137294683,0.3405854637475937,0.7012195121951219,0.7037037037037037,0.4143426294820717,0.4545454545454545,0.2666666666666666,0.3191489361702128,0.9285714285714286,0.7894736842105263,0.8002948885976409,0.7386392811296534
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,5,"[0, 5, 2, 4, 8]","[3, 3, 3, 2, 3]",,,0.9085365853658536,0.8600823045267489,0.5054945054945055,0.3928571428571429,0.6571428571428571,0.6111111111111112,0.4107142857142857,0.2894736842105263,0.6915956749672346,0.6276636713735558,2.0,isotonic,constrained_precision,0.0673838021527818,0.0951523271822114,0.8977719528178243,0.8532734274711169,0.3167701863354037,0.2608695652173913,0.3212586581497893,0.3176673036738271,0.8109756097560976,0.7818930041152263,0.5079365079365078,0.5046728971962617,0.3609022556390977,0.391304347826087,0.8571428571428571,0.7105263157894737,0.8310943643512451,0.752824133504493
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,6,"[0, 5, 2, 4, 8, 3]","[3, 3, 3, 2, 3, 2]",,,0.9146341463414634,0.8683127572016461,0.5,0.4074074074074074,0.75,0.6875,0.375,0.2894736842105263,0.6794724770642202,0.6325417201540436,2.0,isotonic,constrained_precision,0.0647163153821508,0.0942727175386975,0.9022771952817824,0.863607188703466,0.3377483443708609,0.2569444444444444,0.3097359853928741,0.3097906399521136,0.7865853658536586,0.7777777777777778,0.4927536231884057,0.5344827586206896,0.3377483443708609,0.3974358974358974,0.9107142857142856,0.8157894736842105,0.8406782437745741,0.7932605905006418
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,7,"[0, 5, 2, 4, 8, 3, 9]","[3, 3, 3, 2, 3, 2, 3]",,,0.9126016260162602,0.8683127572016461,0.4819277108433734,0.4074074074074074,0.7407407407407407,0.6875,0.3571428571428571,0.2894736842105263,0.6705439056356488,0.6325417201540436,2.0,isotonic,constrained_precision,0.0645727243780568,0.0922873081724026,0.9073353538663173,0.8749037227214378,0.3517241379310344,0.2740740740740741,0.3055927844079008,0.2989764266564309,0.7987804878048781,0.8024691358024691,0.5074626865671642,0.5636363636363637,0.3517241379310344,0.4305555555555556,0.9107142857142856,0.8157894736842105,0.8475589777195282,0.8078947368421052
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,8,"[0, 5, 2, 4, 8, 3, 9, 6]","[3, 3, 3, 2, 3, 2, 3, -1]",,,0.9085365853658536,0.8641975308641975,0.4155844155844155,0.3773584905660377,0.7619047619047619,0.6666666666666666,0.2857142857142857,0.2631578947368421,0.6371231979030144,0.6193838254172015,2.0,isotonic,constrained_precision,0.0651015806292086,0.0947403351362072,0.9070896133682832,0.8743260590500641,0.3617021276595745,0.2846153846153846,0.3051959745919121,0.2995604348212718,0.806910569105691,0.8065843621399177,0.5177664974619289,0.5688073394495413,0.3617021276595745,0.4366197183098591,0.9107142857142856,0.8157894736842105,0.8521461336828309,0.8103337612323491
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,9,"[0, 5, 2, 4, 8, 3, 9, 6, 7]","[3, 3, 3, 2, 3, 2, 3, -1, 2]",,,0.9085365853658536,0.8683127572016461,0.4444444444444445,0.4074074074074074,0.72,0.6875,0.3214285714285714,0.2894736842105263,0.6526867627785059,0.6325417201540436,2.0,isotonic,constrained_precision,0.064905030140079,0.0885457596556234,0.910734764089122,0.8878048780487806,0.3541666666666667,0.3529411764705882,0.3036119078175923,0.2932215597471985,0.8008130081300813,0.7983539094650206,0.51,0.5585585585585585,0.3541666666666667,0.4246575342465753,0.9107142857142856,0.8157894736842105,0.8487057667103539,0.8054557124518613
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,10,"[0, 5, 2, 4, 8, 3, 9, 6, 7, 1]","[3, 3, 3, 2, 3, 2, 3, -1, 2, -1]",,,0.902439024390244,0.8724279835390947,0.4545454545454545,0.4363636363636363,0.625,0.7058823529411765,0.3571428571428571,0.3157894736842105,0.6648099606815203,0.6456996148908858,2.0,isotonic,constrained_precision,0.0670547299237796,0.0938146599107697,0.9092807994757536,0.8432605905006418,0.2983425414364641,0.2114285714285714,0.3070288128445845,0.2880353138929512,0.7378048780487805,0.7489711934156379,0.4556962025316455,0.5040650406504065,0.2983425414364641,0.3647058823529411,0.9642857142857144,0.8157894736842105,0.8365006553079948,0.7761874197689345
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,0,[],[],,,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,balanced_accuracy,0.1008658867076475,0.133735471651615,0.5,0.5,0.1138211382113821,0.1563786008230452,0.5113351532295534,0.5113351532295534,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,1,[5],[3],,,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,balanced_accuracy,0.0845246332099223,0.1187950002564603,0.7373034076015729,0.6758664955070603,0.1138211382113821,0.1563786008230452,0.423184029415883,0.4286096599230106,0.8516260162601627,0.8148148148148148,0.4748201438848921,0.4444444444444444,0.3975903614457831,0.4186046511627907,0.5892857142857143,0.4736842105263157,0.7373034076015728,0.6758664955070603
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,2,"[5, 7]","[3, 3]",,,0.8882113821138211,0.8559670781893004,0.1791044776119403,0.2222222222222222,0.5454545454545454,0.7142857142857143,0.1071428571428571,0.131578947368421,0.5478374836173001,0.5609114249037227,2.0,isotonic,balanced_accuracy,0.081855182819295,0.1160093547183311,0.7776662844036698,0.6970474967907573,0.1138211382113821,0.1563786008230452,0.4042475809450916,0.40079148414421,0.8333333333333334,0.8024691358024691,0.4875,0.4545454545454545,0.375,0.4,0.6964285714285714,0.5263157894736842,0.7736730013106159,0.689987163029525
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,3,"[5, 7, 8]","[3, 3, 3]",,,0.8902439024390244,0.8641975308641975,0.1290322580645161,0.2325581395348837,0.6666666666666666,1.0,0.0714285714285714,0.131578947368421,0.5334207077326344,0.5657894736842105,2.0,isotonic,balanced_accuracy,0.072941592502239,0.1071871797795144,0.8310124508519003,0.7846598202824133,0.1688311688311688,0.2364864864864864,0.3649488440459533,0.3514946804568727,0.8861788617886179,0.8518518518518519,0.5757575757575758,0.5,0.5,0.5294117647058824,0.6785714285714286,0.4736842105263157,0.7957077326343381,0.6978177150192555
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,4,"[5, 7, 8, 2]","[3, 3, 3, 3]",,,0.8902439024390244,0.8641975308641975,0.1290322580645161,0.2325581395348837,0.6666666666666666,1.0,0.0714285714285714,0.131578947368421,0.5334207077326344,0.5657894736842105,2.0,isotonic,balanced_accuracy,0.0736108987229202,0.105280731762114,0.8676482634338138,0.8033376123234917,0.2802197802197802,0.2,0.3521546191879826,0.348309359528428,0.7235772357723578,0.7283950617283951,0.4285714285714286,0.4761904761904762,0.2802197802197802,0.3409090909090909,0.9107142857142856,0.7894736842105263,0.8051277850589778,0.7532734274711168
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,5,"[5, 7, 8, 2, 0]","[3, 3, 3, 3, 3]",,,0.9044715447154472,0.8641975308641975,0.5607476635514018,0.4761904761904761,0.5882352941176471,0.6,0.5357142857142857,0.3947368421052631,0.7437745740498034,0.6729781771501926,2.0,isotonic,balanced_accuracy,0.0687826591930515,0.1048134486504816,0.8927137942332897,0.8227214377406933,0.1809210526315789,0.2608695652173913,0.3249765842418693,0.3216140798570149,0.7987804878048781,0.7695473251028807,0.5025125628140703,0.4909090909090909,0.3496503496503496,0.375,0.8928571428571429,0.7105263157894737,0.8397771952817825,0.7455070603337612
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,6,"[5, 7, 8, 2, 0, 9]","[3, 3, 3, 3, 3, 3]",,,0.902439024390244,0.8641975308641975,0.5471698113207547,0.4761904761904761,0.58,0.6,0.5178571428571429,0.3947368421052631,0.734846002621232,0.6729781771501926,2.0,isotonic,balanced_accuracy,0.0687384625805912,0.1033808522184857,0.8973828636959371,0.8367137355584082,0.1896551724137931,0.2834645669291338,0.3206017874952045,0.3159957647032217,0.8150406504065041,0.7860082304526749,0.5235602094240838,0.5094339622641509,0.3703703703703703,0.3970588235294117,0.8928571428571429,0.7105263157894737,0.848951507208388,0.7552631578947369
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,7,"[5, 7, 8, 2, 0, 9, 4]","[3, 3, 3, 3, 3, 3, 2]",,,0.902439024390244,0.8641975308641975,0.5471698113207547,0.4761904761904761,0.58,0.6,0.5178571428571429,0.3947368421052631,0.734846002621232,0.6729781771501926,2.0,isotonic,balanced_accuracy,0.0662139390051777,0.0929543564910688,0.9085435779816514,0.8668806161745829,0.325,0.2834645669291338,0.3090377966636312,0.2974542682272859,0.8150406504065041,0.7860082304526749,0.5235602094240838,0.5094339622641509,0.3703703703703703,0.3970588235294117,0.8928571428571429,0.7105263157894737,0.848951507208388,0.7552631578947369
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,8,"[5, 7, 8, 2, 0, 9, 4, 3]","[3, 3, 3, 3, 3, 3, 2, 2]",,,0.9085365853658536,0.8847736625514403,0.5454545454545454,0.5172413793103448,0.627906976744186,0.75,0.4821428571428571,0.3947368421052631,0.7227228047182176,0.6851732991014121,2.0,isotonic,balanced_accuracy,0.0642712965475913,0.0852830784157412,0.9128030799475754,0.8782413350449294,0.3443708609271523,0.3333333333333333,0.3003050918400951,0.2898458365650749,0.790650406504065,0.7901234567901234,0.5024154589371981,0.5486725663716814,0.3443708609271523,0.4133333333333333,0.9285714285714286,0.8157894736842105,0.8507536041939712,0.8005776636713735
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,9,"[5, 7, 8, 2, 0, 9, 4, 3, 6]","[3, 3, 3, 3, 3, 3, 2, 2, -1]",,,0.9044715447154472,0.8806584362139918,0.6050420168067226,0.5671641791044776,0.5714285714285714,0.6551724137931034,0.6428571428571429,0.5,0.7904652686762779,0.725609756097561,2.0,isotonic,balanced_accuracy,0.064158744052509,0.0891227689430278,0.9134174311926604,0.8851091142490373,0.3513513513513513,0.3529411764705882,0.2982580788019442,0.2902746606466033,0.7967479674796748,0.7942386831275721,0.5098039215686275,0.5535714285714285,0.3513513513513513,0.4189189189189189,0.9285714285714286,0.8157894736842105,0.8541939711664482,0.8030166880616174
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,10,"[5, 7, 8, 2, 0, 9, 4, 3, 6, 1]","[3, 3, 3, 3, 3, 3, 2, 2, -1, -2]",,,0.8983739837398373,0.8683127572016461,0.3055555555555555,0.3333333333333333,0.6875,0.8,0.1964285714285714,0.2105263157894736,0.5924803407601573,0.600385109114249,2.0,isotonic,balanced_accuracy,0.0680382625017033,0.1037258186241988,0.9060656946264746,0.8211168164313222,0.28125,0.1968085106382978,0.3116572237096012,0.2990855574433683,0.8292682926829268,0.7942386831275721,0.5333333333333333,0.4565217391304348,0.3870967741935484,0.3888888888888889,0.8571428571428571,0.5526315789473685,0.8414154652686763,0.6958279845956354
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,0,[],[],,,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,accuracy,0.1008658867076475,0.133735471651615,0.5,0.5,0.1138211382113821,0.1563786008230452,0.5113351532295534,0.5113351532295534,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,1,[4],[3],,,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,accuracy,0.0974523195461827,0.1207010962430281,0.6138597640891219,0.7094993581514762,0.1138211382113821,0.1563786008230452,0.4905586782222889,0.4839280356249382,0.7845528455284553,0.8353909465020576,0.2933333333333334,0.5,0.2340425531914893,0.4761904761904761,0.3928571428571428,0.5263157894736842,0.6138597640891219,0.7094993581514762
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,2,"[4, 5]","[3, 3]",,,0.8963414634146342,0.8847736625514403,0.3703703703703703,0.4166666666666667,0.6,1.0,0.2678571428571428,0.2631578947368421,0.6224606815203145,0.631578947368421,2.0,isotonic,accuracy,0.0839955263841661,0.1006708062394437,0.7549148099606816,0.7839537869062901,0.1138211382113821,0.1563786008230452,0.4232407475775841,0.4206406792270492,0.7398373983739838,0.7654320987654321,0.3846153846153846,0.495575221238938,0.2631578947368421,0.3733333333333333,0.7142857142857143,0.7368421052631579,0.72870249017038,0.7537869062901155
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,3,"[4, 5, 8]","[3, 3, 3]",,,0.9065040650406504,0.8806584362139918,0.3783783783783784,0.3829787234042552,0.7777777777777778,1.0,0.25,0.2368421052631578,0.6204128440366973,0.618421052631579,2.0,isotonic,accuracy,0.0755037565179207,0.0911264142587051,0.8089777195281782,0.8474326059050066,0.155688622754491,0.2298136645962732,0.3834317422853326,0.3709778823489743,0.8373983739837398,0.8641975308641975,0.4871794871794871,0.6024096385542169,0.38,0.5555555555555556,0.6785714285714286,0.6578947368421053,0.7681847968545217,0.7801668806161746
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,4,"[4, 5, 8, 6]","[3, 3, 3, 2]",,,0.9126016260162602,0.897119341563786,0.5274725274725274,0.5283018867924527,0.6857142857142857,0.9333333333333332,0.4285714285714285,0.3684210526315789,0.7016710353866317,0.6817715019255456,2.0,isotonic,accuracy,0.0716270927478175,0.0873840317508607,0.8193807339449541,0.8577021822849806,0.155688622754491,0.2298136645962732,0.3707509129886602,0.3575376511274665,0.8373983739837398,0.8641975308641975,0.4871794871794871,0.6024096385542169,0.38,0.5555555555555556,0.6785714285714286,0.6578947368421053,0.7681847968545217,0.7801668806161746
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,5,"[4, 5, 8, 6, 2]","[3, 3, 3, 2, 1]",,,0.9146341463414634,0.897119341563786,0.5116279069767441,0.5283018867924527,0.7333333333333333,0.9333333333333332,0.3928571428571428,0.3684210526315789,0.687254259501966,0.6817715019255456,2.0,isotonic,accuracy,0.0686427990730589,0.0855246804793423,0.8663171690694628,0.8538510911424905,0.2363636363636363,0.185,0.3424539527082367,0.3343613344161947,0.6504065040650406,0.6831275720164609,0.3768115942028985,0.4689655172413793,0.2363636363636363,0.3177570093457944,0.9285714285714286,0.8947368421052632,0.7716251638269986,0.7693196405648267
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,6,"[4, 5, 8, 6, 2, 7]","[3, 3, 3, 2, 1, 1]",,,0.9166666666666666,0.897119341563786,0.528735632183908,0.5283018867924527,0.7419354838709677,0.9333333333333332,0.4107142857142857,0.3684210526315789,0.6961828309305373,0.6817715019255456,2.0,isotonic,accuracy,0.067089370185022,0.0849176998651736,0.8745289973787681,0.8643774069319641,0.2363636363636363,0.185,0.3353509092774254,0.3267775598426924,0.782520325203252,0.8148148148148148,0.4568527918781725,0.5631067961165048,0.3191489361702128,0.4461538461538462,0.8035714285714286,0.7631578947368421,0.7916939711664482,0.7937740693196406
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,7,"[4, 5, 8, 6, 2, 7, 0]","[3, 3, 3, 2, 1, 1, 2]",,,0.9166666666666666,0.8930041152263375,0.5176470588235293,0.4799999999999999,0.7586206896551724,1.0,0.3928571428571428,0.3157894736842105,0.6884010484927916,0.6578947368421053,2.0,isotonic,accuracy,0.065148671027049,0.0849398400967301,0.8873484600262124,0.8737483953786906,0.2756756756756757,0.2032967032967033,0.3216542690987845,0.3137472436863429,0.8292682926829268,0.8477366255144033,0.5116279069767441,0.6105263157894737,0.3793103448275862,0.5087719298245614,0.7857142857142857,0.7631578947368421,0.8102883355176933,0.8132862644415918
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,8,"[4, 5, 8, 6, 2, 7, 0, 3]","[3, 3, 3, 2, 1, 1, 2, 1]",,,0.9166666666666666,0.8888888888888888,0.5060240963855422,0.4489795918367347,0.7777777777777778,1.0,0.375,0.2894736842105263,0.6806192660550459,0.6447368421052632,2.0,isotonic,accuracy,0.0638424325227737,0.0840456794224869,0.8876146788990826,0.8637997432605904,0.1393034825870646,0.1868686868686868,0.3166716690737926,0.3090722790084473,0.7703252032520326,0.7860082304526749,0.4644549763033175,0.5438596491228069,0.3161290322580645,0.4078947368421052,0.875,0.8157894736842105,0.8159403669724771,0.7981386392811296
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,9,"[4, 5, 8, 6, 2, 7, 0, 3, 1]","[3, 3, 3, 2, 1, 1, 2, 1, -1]",,,0.91869918699187,0.8888888888888888,0.5348837209302325,0.4489795918367347,0.7666666666666667,1.0,0.4107142857142857,0.2894736842105263,0.697329619921363,0.6447368421052632,2.0,isotonic,accuracy,0.064659175152793,0.0882814021975814,0.8853620576671034,0.8697689345314507,0.2670157068062827,0.2434210526315789,0.3219280753067422,0.3167472356676323,0.8109756097560976,0.831275720164609,0.4861878453038673,0.5684210526315789,0.352,0.4736842105263157,0.7857142857142857,0.7105263157894737,0.7999672346002621,0.7820924261874198
thorax,30,"[-3, -2, -1, 1, 2, 3]",PSL,,10,"[4, 5, 8, 6, 2, 7, 0, 3, 1, 9]","[3, 3, 3, 2, 1, 1, 2, 1, -1, 3]",,,0.91869918699187,0.8888888888888888,0.5348837209302325,0.4489795918367347,0.7666666666666667,1.0,0.4107142857142857,0.2894736842105263,0.697329619921363,0.6447368421052632,2.0,isotonic,accuracy,0.0641785738261554,0.0869924335213179,0.8933895806028833,0.8821566110397947,0.2865168539325842,0.2642857142857143,0.3156143707093631,0.308623842406358,0.7317073170731707,0.757201646090535,0.4358974358974358,0.528,0.2865168539325842,0.3793103448275862,0.9107142857142856,0.868421052631579,0.8097149410222805,0.8025032092426188
thorax,30,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,0,[],[],,,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,expected_entropy,0.1008658867076475,0.133735471651615,0.5,0.5,0.1138211382113821,0.1563786008230452,0.5113351532295534,0.5113351532295534,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5
thorax,30,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,1,[5],[2.0],,,0.8861788617886179,0.8436213991769548,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,expected_entropy,0.0845246332099223,0.1187950002564603,0.7373034076015729,0.6758664955070603,0.1138211382113821,0.1563786008230452,0.423184029415883,0.4286096599230106,0.8516260162601627,0.8148148148148148,0.4748201438848921,0.4444444444444444,0.3975903614457831,0.4186046511627907,0.5892857142857143,0.4736842105263157,0.7373034076015728,0.6758664955070603
